epoch, train_loss        , eval_loss    , eval_top1         , eval_top5
   77, 3.8861228869511533, 1.219925625  , 75.69600000976563 , 93.00800001953125
   78, 3.794332733521095 , 1.221118125  , 75.78800000976563 , 92.99199999511718
   79, 3.8280275555757375, 1.220274375  , 75.75000003417969 , 92.99600004882812
   80, 3.858866824553563 , 1.218225     , 75.72599998046876 , 93.07199999511718
   81, 3.8501262618945193, 1.212579375  , 75.75600000732422 , 93.03200001953125
   82, 3.925459916775043 , 1.2108890625 , 75.8720000390625  , 93.12200004882813
   83, 3.910751163959503 , 1.209768125  , 75.90400001220704 , 93.22200002197266
   84, 3.820702401491312 , 1.207006875  , 75.8280000390625  , 93.23400001953125
   85, 3.7839514796550455, 1.202959375  , 75.97600001464843 , 93.33199999511719
   86, 3.8145776757827172, 1.204475625  , 76.0120000390625  , 93.3600000439453
   87, 3.7913854030462413, 1.201645625  , 76.1180000390625  , 93.38800004394531
   88, 3.860184600720039 , 1.197896875  , 76.13800001464844 , 93.43000004394531
   89, 3.7938005374028134, 1.19653625   , 76.28599999023437 , 93.42600004394531
   90, 3.9047794800538282, 1.195155     , 76.30400001220703 , 93.41400001953124
   91, 3.7429329569523153, 1.193755     , 76.39000003417969 , 93.41999999511718
   92, 3.8371171813744764, 1.1919821875 , 76.41799998046875 , 93.44600001953125
   93, 3.7355667765323934, 1.190261875  , 76.42799998046875 , 93.41000004882812
   94, 3.781877847818228 , 1.1859625    , 76.52600000732421 , 93.50199999511719
   95, 3.7472554445266724, 1.1839146875 , 76.49800001220703 , 93.52800004394531
   96, 3.7339414862486033, 1.1838746875 , 76.60800000976562 , 93.52400001953124
   97, 3.7551427758657017, 1.18123375   , 76.56799999023437 , 93.56199999511719
   98, 3.7716483748876133, 1.1777946875 , 76.6760000390625  , 93.51000004882812
   99, 3.801540122582362 , 1.1737325    , 76.83400000976563 , 93.59199999511719
  100, 3.74500349851755  , 1.1747528125 , 76.76999998779297 , 93.61799999511719
  101, 3.7024039259323707, 1.1741409375 , 76.80800003417968 , 93.64200004394532
  102, 3.7880707474855275, 1.1747475    , 76.83200003173827 , 93.63800002197266
  103, 3.7277464316441464, 1.1730790625 , 76.91600003417969 , 93.67200002197265
  104, 3.7422552017065196, 1.171655     , 77.04400000976563 , 93.72599999511719
  105, 3.7235127779153676, 1.170561875  , 77.02800001220703 , 93.79000001953125
  106, 3.645227821973654 , 1.167256875  , 77.05399998535157 , 93.80200004394531
  107, 3.7161208391189575, 1.164309375  , 77.18800000732422 , 93.86400002197266
  108, 3.693590957384843 , 1.16152703125, 77.2980000341797  , 93.80200002197266
  109, 3.680835109490615 , 1.158104375  , 77.32600000732423 , 93.83599999511719
  110, 3.8052791953086853, 1.15577109375, 77.28200003417969 , 93.84199999511719
  111, 3.7104866321270285, 1.1505721875 , 77.38600001220703 , 93.85199999511718
  112, 3.661430056278522 , 1.1485359375 , 77.38600001220703 , 93.91200004394531
  113, 3.7783321233896108, 1.1446246875 , 77.58199998535156 , 94.0059999951172
  114, 3.67170433814709  , 1.1439434375 , 77.69400000976563 , 93.97600001953126
  115, 3.671260269788595 , 1.14263109375, 77.62200003417969 , 94.04600004394531
  116, 3.679547525369204 , 1.1403884375 , 77.63200000732422 , 94.04200001708985
  117, 3.731878014711233 , 1.1399340625 , 77.57800000976563 , 94.08199999023438
  118, 3.5998371426875773, 1.1393665625 , 77.6480000390625  , 94.09000001708985
  119, 3.7522853933847866, 1.1372846875 , 77.70799998535156 , 94.08199999023438
  120, 3.5602588011668277, 1.1375628125 , 77.6440000390625  , 94.10000001708984
  121, 3.6104082877819357, 1.1372175    , 77.69999998535157 , 94.14999999023438
  122, 3.639101532789377 , 1.1337371875 , 77.74000000976562 , 94.16200001708984
  123, 3.5828120616766124, 1.1292740625 , 77.75000003417969 , 94.21800001464844
  124, 3.6029103214924154, 1.12963875   , 77.78599998535157 , 94.24000001464844
  125, 3.6101959760372457, 1.128144375  , 77.93800005859374 , 94.28200001464843
  126, 3.556186148753533 , 1.1267478125 , 77.92600000976563 , 94.34199999023437
  127, 3.6077977327200084, 1.12621015625, 77.99000000976562 , 94.31800001708984
  128, 3.6216140343592715, 1.12413953125, 78.00200000488282 , 94.30399999511718
  129, 3.5237554953648496, 1.1228071875 , 78.06000003173828 , 94.36799999511719
  130, 3.6101402823741617, 1.1221425    , 78.03600002929687 , 94.35000004394531
  131, 3.603265051658337 , 1.1218403125 , 78.17800000488282 , 94.37800001953126
  132, 3.5539341889894924, 1.118885625  , 78.17600000976563 , 94.40000001708984
  133, 3.5414953782008243, 1.1189578125 , 78.22000005859375 , 94.3720000439453
  134, 3.6378956116162815, 1.11541015625, 78.19400000976563 , 94.41400001464844
  135, 3.56359018270786  , 1.11389078125, 78.32600003417969 , 94.52199999023438
  136, 3.5582603491269627, 1.110124375  , 78.42400000488281 , 94.48800001708985
  137, 3.5851903695326586, 1.1076809375 , 78.43400005859375 , 94.51000001708984
  138, 3.6150346031555762, 1.1057046875 , 78.44000003417969 , 94.51799999023437
  139, 3.585596854870136 , 1.10538125   , 78.46000003417969 , 94.50800001708984
  140, 3.4711512739841757, 1.09947953125, 78.4879999609375  , 94.56399999023438
  141, 3.488460201483506 , 1.09901890625, 78.49000000976562 , 94.56599999023437
  142, 3.587220833851741 , 1.0980346875 , 78.56399999023438 , 94.59800004394532
  143, 3.5369719725388746, 1.09582046875, 78.51399999023438 , 94.60400001953126
  144, 3.5858010878929725, 1.098605625  , 78.69000000976563 , 94.59600001708985
  145, 3.487422819320972 , 1.09689      , 78.72800001220703 , 94.61000001953126
  146, 3.475440428807185 , 1.094303125  , 78.84199999023437 , 94.60199999511718
  147, 3.4479051507436314, 1.09401      , 78.85800001464844 , 94.58800001708984
  148, 3.5148552564474254, 1.09024125   , 78.88800001464844 , 94.61200004394532
  149, 3.509424796471229 , 1.08863375   , 78.92799998779297 , 94.68599999023438
  150, 3.4553735164495616, 1.0844753125 , 78.9639999658203  , 94.70600004394531
  151, 3.455451781933124 , 1.0845571875 , 78.95999999023438 , 94.78000004394531
  152, 3.4601458127682028, 1.085416875  , 79.06799998779297 , 94.79599999023438
  153, 3.4228804249029894, 1.08254515625, 79.16600000976563 , 94.7960000390625
  154, 3.4463176910693827, 1.0786996875 , 79.15200005859376 , 94.85800001464844
  155, 3.4899060863714952, 1.0755696875 , 79.28000003173828 , 94.8700000390625
  156, 3.3951947551507216, 1.07293125   , 79.34400003173828 , 94.91600001464843
  157, 3.432259527536539 , 1.07181828125, 79.36599998535156 , 94.90399999023437
  158, 3.434304897601788 , 1.0696840625 , 79.38800001220703 , 94.97400001464844
  159, 3.5423739094000597, 1.069105625  , 79.52600003173828 , 94.90999999023437
  160, 3.4537974275075474, 1.0687234375 , 79.48200003417969 , 94.99199999023438
  161, 3.4277001344240627, 1.067323125  , 79.52000003417969 , 94.98200001464843
  162, 3.405804615754348 , 1.0655153125 , 79.54600000732422 , 95.0020000390625
  163, 3.392009519613706 , 1.06216125   , 79.56800002929687 , 95.0300000390625
  164, 3.3817217212456923, 1.05840625   , 79.68800000732422 , 95.04600001464844
  165, 3.3411125540733337, 1.058780625  , 79.66000000488282 , 95.02800001464844
  166, 3.2598147071324863, 1.059066875  , 79.7380000048828  , 95.0720000390625
  167, 3.3937682326023397, 1.055129375  , 79.83200005371094 , 95.04800001220703
  168, 3.3687483989275417, 1.0541275    , 79.81             , 95.1020000390625
  169, 3.4956473891551676, 1.0550278125 , 79.79800005371094 , 95.1240000390625
  170, 3.373748229100154 , 1.0539146875 , 79.85600000976562 , 95.1760000390625
  171, 3.3689085245132446, 1.05407703125, 79.98000000976562 , 95.1100000390625
  172, 3.4516729712486267, 1.04980171875, 80.02999998535157 , 95.14799999023438
  173, 3.340756044938014 , 1.04636      , 80.0039999609375  , 95.18400001708984
  174, 3.2997355369421153, 1.044604375  , 80.09600003417968 , 95.23199999023437
  175, 3.272789615851182 , 1.0483859375 , 80.09200003173828 , 95.29000001464844
  176, 3.232496055272909 , 1.0444678125 , 80.07000003173827 , 95.2860000390625
  177, 3.251561802167159 , 1.0428675    , 80.03800003173828 , 95.30800001464844
  178, 3.2077988294454722, 1.0382796875 , 80.06800003173828 , 95.2920000390625
  179, 3.312446121986096 , 1.0397046875 , 80.07800005371094 , 95.3380000390625
  180, 3.2714658838052015, 1.04044421875, 80.12800000488281 , 95.33000001464843
  181, 3.317217203286978 , 1.038326875  , 80.2440000048828  , 95.34000001464844
  182, 3.31208821443411  , 1.03778609375, 80.27000000976562 , 95.3400000390625
  183, 3.272840169759897 , 1.0391515625 , 80.27799998535156 , 95.33600001220704
  184, 3.2697394994589   , 1.0375353125 , 80.24999998535156 , 95.37400000976562
  185, 3.2283845452161937, 1.035978125  , 80.29399998535156 , 95.39799998535156
  186, 3.1725153693786035, 1.03200203125, 80.43400000732422 , 95.44999998535157
  187, 3.2550991085859446, 1.029333125  , 80.52600003173828 , 95.44000000976563
  188, 3.280613051011012 , 1.029220625  , 80.58400000488281 , 95.51000000976562
  189, 3.2790629405241747, 1.026391875  , 80.642            , 95.47600001220704
  190, 3.2798488782002377, 1.02645546875, 80.69000005371093 , 95.51800001220703
  191, 3.215717237729293 , 1.0259625    , 80.614            , 95.48600001220703
  192, 3.154618116525503 , 1.0254390625 , 80.668            , 95.54200001220703
  193, 3.2591393406574545, 1.026833125  , 80.764            , 95.47400001220703
  194, 3.2580217994176426, 1.02403625   , 80.88800005371094 , 95.50600000976563
  195, 3.1655193934073815, 1.02150140625, 80.882            , 95.50000000976563
  196, 3.2494610593869138, 1.0221940625 , 80.80800002685547 , 95.54600001220703
  197, 3.2083049691640415, 1.0234365625 , 80.84600004882813 , 95.54800001220703
  198, 3.1437330658619222, 1.02332984375, 80.89400002685547 , 95.56200001220704
  199, 3.2480947146048913, 1.02024171875, 80.95400003173827 , 95.57800001220703
  200, 3.250554084777832 , 1.01963765625, 80.97600002685547 , 95.61200003417969
  201, 3.204670021167168 , 1.017533125  , 81.008            , 95.65400003417969
  202, 3.2017506177608785, 1.0181525    , 81.02800002441407 , 95.64200000976562
  203, 3.1811695511524496, 1.017398125  , 81.03200002685547 , 95.59800001220704
  204, 3.1932535538306603, 1.0162434375 , 81.07800004882813 , 95.6300000390625
  205, 3.1669792395371656, 1.0149921875 , 81.11400004882813 , 95.62800001220702
  206, 3.1484603881835938, 1.0157853125 , 81.13600004882812 , 95.63400001220703
  207, 3.114427571113293 , 1.01431234375, 81.188            , 95.69000001220704
  208, 3.1983975492990933, 1.01308359375, 81.212            , 95.70200001220704
  209, 3.121795301253979 , 1.0133065625 , 81.176            , 95.69999998535157
  210, 3.1023426606104922, 1.010055     , 81.29800005371094 , 95.69600001220704
  211, 3.087481815081376 , 1.009589375  , 81.24200002929688 , 95.73800001464843
  212, 3.0227702856063843, 1.0072253125 , 81.26600002685547 , 95.7240000390625
  213, 3.0466452286793637, 1.0105515625 , 81.33800002441406 , 95.72200000976562
  214, 2.9757214142726016, 1.01250109375, 81.34200002441406 , 95.72200000976562
  215, 3.073147851687211 , 1.011311875  , 81.354            , 95.7500000390625
  216, 3.0774887846066403, 1.00961578125, 81.45200002685547 , 95.69000001220704
  217, 3.045196281029628 , 1.00830671875, 81.44400002441407 , 95.67800001220704
  218, 3.0920891899328966, 1.00733171875, 81.52000002441406 , 95.71600001220703
  219, 3.080360334653121 , 1.0081115625 , 81.51800004882813 , 95.70800001220704
  220, 3.0369731967265787, 1.0069015625 , 81.43400004882812 , 95.77000001220703
  221, 2.995940543138064 , 1.008473125  , 81.44000002197265 , 95.70200001220704
  222, 3.0351513486642103, 1.00752015625, 81.44600004882813 , 95.70800001220704
  223, 3.071069061756134 , 1.00751      , 81.41000002197265 , 95.69400001220703
  224, 3.0556867260199327, 1.007235     , 81.43000002441406 , 95.7260000390625
  225, 2.9191451897987952, 1.00890828125, 81.41000004882812 , 95.7400000390625
  226, 3.049029588699341 , 1.0093496875 , 81.41800004394531 , 95.7200000390625
  227, 2.957035101377047 , 1.0076896875 , 81.48000001953125 , 95.74800001464844
  228, 2.996534439233633 , 1.00644796875, 81.58400004882813 , 95.72999999023438
  229, 3.037901658278245 , 1.005814375  , 81.51600002441407 , 95.77399999023437
  230, 2.978985066597278 , 1.00293375   , 81.50000002441406 , 95.7560000390625
  231, 3.0022872182039113, 1.00482015625, 81.55000002441406 , 95.7840000390625
  232, 3.0356476169366102, 1.00660265625, 81.598            , 95.77000001464843
  233, 3.0562615990638733, 1.00393875   , 81.58             , 95.7840000390625
  234, 2.978238105773926 , 1.0006609375 , 81.636            , 95.79000001464844
  235, 2.959838037307446 , 1.0037759375 , 81.65400002197265 , 95.82600001220703
  236, 2.8938175348135142, 1.005365625  , 81.62800002685547 , 95.8200000390625
  237, 2.922979772090912 , 1.0047803125 , 81.65600002929688 , 95.8540000390625
  238, 2.896831287787511 , 1.00470375   , 81.68400005371093 , 95.8500000390625
  239, 2.9379587586109457, 1.00441265625, 81.69800002685547 , 95.83400000976563
  240, 2.9858628878226647, 1.0049871875 , 81.68200005371094 , 95.85600001220703
  241, 2.861388229406797 , 1.00611671875, 81.71600005371094 , 95.85400001464843
  242, 2.9844887669269857, 1.00713359375, 81.788            , 95.84600001220703
  243, 2.87691061771833  , 1.006416875  , 81.76000002441407 , 95.85400001220704
  244, 2.9447954388765187, 1.005110625  , 81.76400004882812 , 95.8760000390625
  245, 2.9383030900588403, 1.00153609375, 81.746            , 95.84400001220703
  246, 2.896153207008655 , 0.99988796875, 81.804            , 95.83800001220703
  247, 2.8930975703092723, 0.99999      , 81.854            , 95.84600001464844
  248, 2.8423783504045925, 1.00214890625, 81.86400002441407 , 95.8560000390625
  249, 2.974013007604159 , 1.0023290625 , 81.844            , 95.8300000390625
  250, 2.763156303992638 , 1.001390625  , 81.85000005371094 , 95.8180000390625
  251, 2.8786150308755727, 1.000535625  , 81.852            , 95.84400001220703
  252, 2.853198597064385 , 1.001161875  , 81.91200002685547 , 95.8360000390625
  253, 2.8517457292630124, 0.99896      , 81.922            , 95.85600001220703
  254, 2.959241591967069 , 1.0007465625 , 81.94000002441406 , 95.85600001220703
  255, 2.8421015051695018, 1.00158203125, 81.93600005371094 , 95.84400001220703
  256, 2.901212297953092 , 1.0024071875 , 81.93400000488282 , 95.87400001220703
  257, 2.859501852439    , 1.00100875   , 81.90000002929688 , 95.90399998535156
  258, 2.8720543820124407, 0.9992815625 , 81.90200002929687 , 95.91999998535157
  259, 2.9252408009309034, 0.997904375  , 81.91200005371094 , 95.91000001220704
  260, 2.854683504654811 , 0.9979121875 , 81.932            , 95.91199998535156
  261, 2.8902903497219086, 0.9991334375 , 81.926            , 95.86600001220702
  262, 2.8663804026750417, 0.9998309375 , 81.96800002685546 , 95.90600001220703
  263, 2.826225670484396 , 1.0005609375 , 81.988            , 95.89400001220703
  264, 2.84149569272995  , 1.000849375  , 81.98600002685546 , 95.8900000390625
  265, 2.832219421863556 , 1.00144875   , 82.01400005371094 , 95.8800000390625
  266, 2.8267319936018724, 0.9984759375 , 82.02200002685547 , 95.9040000390625
  267, 2.7547286932285013, 0.9991840625 , 82.01800005371094 , 95.8640000390625
  268, 2.844445471580212 , 0.9996840625 , 81.97600005371093 , 95.87400001464843
  269, 2.881571884338672 , 0.99768921875, 81.96200005371094 , 95.89399999023438
  270, 2.8092081179985633, 0.9975521875 , 82.01800005371094 , 95.86999999023438
  271, 2.8312146067619324, 0.99966359375, 82.01200002929687 , 95.88199999023438
  272, 2.8033771377343397, 1.001651875  , 82.02600002929688 , 95.86599999023437
  273, 2.800120919942856 , 1.001405     , 82.02200002929688 , 95.86199999023438
  274, 2.8108619313973646, 1.0003053125 , 82.01000002929688 , 95.85000001464844
  275, 2.8340712900345144, 1.00087703125, 82.00600002929687 , 95.8340000390625
  276, 2.786172023186317 , 1.00194625   , 82.04800003173828 , 95.81199999023437
  277, 2.7893746541096616, 1.002494375  , 82.04800003173828 , 95.82599999023438
  278, 2.740756025681129 , 1.0031203125 , 82.03800000488282 , 95.81999999023438
  279, 2.816701902793004 , 1.00387046875, 82.07200000488281 , 95.85399999023437
  280, 2.85418793788323  , 1.0025671875 , 82.03000000488281 , 95.81399999023438
  281, 2.7420928340691786, 1.0020971875 , 82.03800000488282 , 95.84599999023438
  282, 2.748972081221067 , 1.0011290625 , 82.02800000488281 , 95.87599999023438
  283, 2.8221883315306444, 1.00057765625, 82.03600000488281 , 95.87200001708985
  284, 2.7605860921052785, 0.99963109375, 82.05200000488281 , 95.87600004394531
  285, 2.8285891046890845, 1.0008240625 , 82.04000002929688 , 95.86000001708985
  286, 2.762255471486312 , 1.002286875  , 82.02000002929688 , 95.86200001708984
  287, 2.7978805807920604, 1.00236375   , 82.02800002929688 , 95.85800004394531
  288, 2.766975625203206 , 1.00365046875, 82.03000002929687 , 95.88200004394531
  289, 2.8398178678292494, 1.003530625  , 82.06800002929687 , 95.88600001708984
  290, 2.8097090216783376, 1.0032225    , 82.07800000488281 , 95.87999999023438
  291, 2.7590025525826674, 1.0024675    , 82.11400002929688 , 95.88000001464843
  292, 2.726742989741839 , 1.0024890625 , 82.1220000048828  , 95.86800001708984
  293, 2.8074244558811188, 0.99989453125, 82.13000000488282 , 95.87000004394531
  294, 2.780855504366068 , 1.00063265625, 82.15600000488281 , 95.87400004394532
  295, 2.836626552618467 , 1.00249578125, 82.15000002929688 , 95.87000004394531
  296, 2.74765937603437  , 1.00319375   , 82.12600000488281 , 95.88200004394531
  297, 2.8075191378593445, 1.004311875  , 82.14000000488281 , 95.88800004394531
  298, 2.7327134150725145, 1.0039934375 , 82.15200000488281 , 95.86200001708984
  299, 2.775373963209299 , 1.0050715625 , 82.18800002929687 , 95.87000001708985
  300, 2.6969010600676904, 1.00250203125, 82.17800002929687 , 95.86000001708985
  301, 2.7744830067341146, 1.00191046875, 82.16400002929687 , 95.86400001708985
  302, 2.7411335431612454, 1.004396875  , 82.13000002929688 , 95.86800001708984
  303, 2.827908965257498 , 1.005021875  , 82.09800002929687 , 95.86000001708985
  304, 2.7416705259909997, 1.0047203125 , 82.12600002929688 , 95.86800001708984
  305, 2.7431584986356587, 1.00400046875, 82.11200002929688 , 95.87600001708985
  306, 2.778435610807859 , 1.0026890625 , 82.11600002929687 , 95.87800001708985
  307, 2.7463151583304772, 1.0040571875 , 82.12600002929688 , 95.88400001708985
  308, 2.7356962767931132, 1.002195625  , 82.14600002929687 , 95.87600004394531
  309, 2.7647347083458533, 1.00155734375, 82.16600002929688 , 95.8720000439453
  310, 2.753381949204665 , 1.0011025    , 82.14000002929687 , 95.87400004394532
  311, 2.825783779987922 , 1.003335625  , 82.16800002929688 , 95.88200004394531
  312, 2.8171605376096873, 1.003255625  , 82.16400002929687 , 95.87600004394531
  313, 2.7906621877963724, 1.00392875   , 82.17200002929688 , 95.87400004394532
  314, 2.777493171966993 , 1.00552859375, 82.14800002929688 , 95.86800004394532
  315, 2.674175106562101 , 1.0039071875 , 82.14400002929688 , 95.8720000439453
  316, 2.8134115154926596, 1.0036221875 , 82.15800002929687 , 95.86400001708985
  317, 2.794514924287796 , 1.0038203125 , 82.16000002929688 , 95.88800001708984
  318, 2.8206554238612833, 1.002421875  , 82.19000002929687 , 95.87800001708985
  319, 2.7230789936505833, 1.002306875  , 82.19000002929687 , 95.87400001708984
